Date,Close/Last,Volume,Open,High,Low
05/22/2023,32.07,83312360,31.68,32.36,31.67
05/19/2023,31.74,99029200,32.03,32.24,31.45
05/18/2023,31.96,135933800,30.40,32.04,30.395
05/17/2023,30.33,101104600,29.55,30.48,29.23
05/16/2023,29.28,79663460,28.98,29.74,28.96
05/15/2023,29.17,86467630,28.85,29.25,28.43
05/12/2023,28.73,105381700,29.18,29.30,28.17
05/11/2023,29.03,97341450,28.905,29.1899,28.49
05/10/2023,28.79,151551000,28.52,29.02,27.87
05/09/2023,27.89,64840740,27.985,28.22,27.805
05/08/2023,28.44,75738470,28.10,28.54,27.82
05/05/2023,28.21,97801630,27.12,28.46,27.0337
05/04/2023,26.58,121310800,26.78,27.08,26.284
05/03/2023,26.88,170133800,27.50,28.20,26.83
05/02/2023,27.42,124656000,28.14,28.22,26.96
05/01/2023,28.17,89001260,28.14,28.53,27.87
04/28/2023,28.25,130536100,27.64,28.28,27.33
04/27/2023,27.69,127815600,26.56,27.83,26.39
04/26/2023,25.62,124862300,26.02,26.39,25.51
04/25/2023,25.20,138288000,26.28,26.45,25.17
04/24/2023,26.71,107645400,26.81,27.17,26.14
04/21/2023,26.87,114444000,26.70,27.09,26.25
04/20/2023,26.82,136847600,26.67,27.58,26.47
04/19/2023,27.46,95925350,26.87,27.74,26.84
04/18/2023,27.52,106414900,28.07,28.18,27.20
04/17/2023,27.50,114308900,27.35,27.6199,26.81
04/14/2023,27.47,142666100,27.205,27.93,26.695
04/13/2023,27.63,123761500,26.53,27.74,26.49
04/12/2023,26.13,174019300,27.34,27.49,26.00
04/11/2023,26.84,104260800,27.36,27.37,26.70
04/10/2023,27.37,118528800,26.64,27.38,26.17
04/06/2023,27.43,120960300,26.46,27.56,26.11
04/05/2023,26.89,129137000,27.47,27.52,26.41
04/04/2023,27.78,116090400,28.16,28.43,27.42
04/03/2023,28.06,125116300,27.68,28.12,27.33
03/31/2023,28.26,127022100,27.00,28.32,26.91
03/30/2023,26.94,130150000,26.82,27.09,26.49
03/29/2023,26.23,119365300,25.76,26.37,25.57
03/28/2023,24.87,118020700,25.135,25.14,24.29
03/27/2023,25.29,136795600,25.985,26.26,25.06
03/24/2023,25.82,169794700,25.44,25.84,24.84
03/23/2023,25.56,196497200,25.595,26.6099,24.88
03/22/2023,24.68,237918100,25.71,26.96,24.6499
03/21/2023,25.88,135145100,25.31,26.00,24.93
03/20/2023,24.83,164178000,24.43,24.9157,23.89
03/17/2023,24.57,201770300,24.93,25.51,24.10
03/16/2023,24.94,229016400,22.88,25.03,22.72
03/15/2023,23.11,274559400,22.17,23.22,21.83
03/14/2023,22.78,217162900,22.12,22.91,21.92
03/13/2023,21.33,329540700,20.47,22.15,20.13
03/10/2023,20.88,314857600,21.82,22.16,20.62
03/09/2023,21.78,196833700,23.11,23.71,21.59
03/08/2023,22.99,145492800,22.75,23.14,22.33
03/07/2023,22.68,176331500,23.555,23.78,22.5213
03/06/2023,23.56,151849900,23.76,24.48,23.50
03/03/2023,23.46,151676600,22.50,23.53,22.3847
03/02/2023,22.11,159492000,21.01,22.30,20.95
03/01/2023,21.59,154386900,22.06,22.21,21.37
02/28/2023,22.13,127315800,22.08,22.72,22.00
02/27/2023,22.24,138754400,22.48,22.80,22.10
02/24/2023,21.77,172781800,21.75,22.03,21.35
02/23/2023,22.93,179770000,23.185,23.23,21.95
02/22/2023,22.37,167338700,22.45,22.85,21.98
02/21/2023,22.35,150468800,23.10,23.45,22.29
02/17/2023,24.04,194902400,24.03,24.23,23.30
02/16/2023,24.57,194496500,24.83,25.87,24.53
02/15/2023,26.06,138652600,25.02,26.10,24.85
02/14/2023,25.49,255737200,24.535,25.74,24.05
02/13/2023,24.95,139869900,24.14,25.10,23.85
02/10/2023,23.82,183931700,23.76,24.26,23.22
02/09/2023,24.32,197598400,26.05,26.09,23.93
02/08/2023,24.99,181257200,26.05,26.30,24.81
02/07/2023,26.41,259894600,24.83,26.69,24.5412
02/06/2023,24.87,161816200,24.845,25.45,24.52
02/03/2023,25.52,267404200,25.21,27.14,25.11
02/02/2023,26.91,267885100,25.955,27.45,25.75
02/01/2023,24.39,271638800,22.86,24.95,22.36
01/31/2023,22.91,158256900,21.94,22.92,21.90
01/30/2023,21.93,173908000,22.55,22.90,21.85
01/27/2023,23.33,188411100,22.36,23.82,22.33
01/26/2023,22.68,203418900,22.22,22.7199,21.60
01/25/2023,21.44,218083600,20.56,21.59,19.98
01/24/2023,21.60,145006500,21.36,21.8671,21.24
01/23/2023,21.73,194042100,20.55,22.00,20.38
01/20/2023,20.39,161325200,19.175,20.45,18.9601
01/19/2023,18.85,166370700,19.07,19.31,18.58
01/18/2023,19.46,186650100,20.575,20.905,19.39
01/17/2023,20.21,139757900,20.06,20.51,19.81
01/13/2023,20.10,159783000,19.17,20.17,19.10
01/12/2023,19.71,280926300,19.515,19.92,18.59
01/11/2023,19.41,151275000,18.685,19.435,18.52
01/10/2023,18.49,164361500,17.815,18.49,17.70
01/09/2023,18.01,186021400,18.08,18.96,17.8901
01/06/2023,17.64,233447600,16.65,17.90,16.10
01/05/2023,16.36,181252000,16.81,16.85,16.28
01/04/2023,17.17,217636400,17.325,17.49,16.54
01/03/2023,16.91,179925900,17.74,18.0395,16.47
12/30/2022,17.30,150970600,16.76,17.30,16.50
12/29/2022,17.30,153054900,16.67,17.50,16.5301
12/28/2022,16.16,182434600,16.75,17.1955,16.10
12/27/2022,16.84,131600300,17.46,17.48,16.72
12/23/2022,17.59,165067300,17.21,17.72,16.83
12/22/2022,17.54,230450200,18.23,18.245,16.58
12/21/2022,18.98,163187300,18.41,19.25,18.2301
12/20/2022,18.19,172881200,18.00,18.56,17.67
12/19/2022,18.27,155266500,19.10,19.1299,17.98
12/16/2022,19.06,175642100,19.48,19.8091,18.71
12/15/2022,19.64,214026600,20.86,21.0298,19.35
12/14/2022,21.80,289455500,22.21,22.99,21.08
12/13/2022,22.33,347692800,24.175,24.23,21.72
12/12/2022,21.65,112827500,20.91,21.66,20.67
12/09/2022,20.89,177003900,21.05,21.69,20.77
12/08/2022,21.30,188920100,20.87,21.50,20.39
12/07/2022,20.57,173667900,20.56,21.03,20.18
12/06/2022,20.82,169900500,22.18,22.21,20.50
12/05/2022,22.23,150990000,22.88,23.20,21.86
12/02/2022,23.41,181655000,22.445,23.63,22.39
12/01/2022,23.69,205503600,23.70,24.17,23.01
11/30/2022,23.56,272734900,20.85,23.65,20.65
11/29/2022,20.77,137902700,21.32,21.42,20.47
11/28/2022,21.28,132142700,21.80,22.27,21.06
11/25/2022,22.26,67376500,22.34,22.50,22.15
